playerID,Years_Batted,totGB,totRB,totHB,tot2B,tot3B,totHRB,totSOB,Years_Pitched,totGP,totRP,totHP,totW,totL,totHRP,totSOP,totIPOuts,totER,totBB,Years_Fielded,totGF,totA,totPO,totE,totDP,totPB,totCS,totInnOuts,totSB,debut,finalGame,deathYear,inducted
finlech01,17,531,4,3,1,0,0,29,17,531,1528,3090,201,175,308,2629,9658,1377,1343,17,531,328,123,46,25,0,0,9658,0,1986-05-29,2002-09-28,,0
mesajo01,19,1050,1,0,0,0,0,1,19,1049,831,1671,83,110,157,1067,4751,770,666,19,1049,202,114,17,12,0,0,4751,0,1987-09-10,2007-09-29,,0
mccarto01,13,1291,1081,1514,195,53,45,164,6,13,63,83,0,7,3,21,208,38,26,13,1298,487,2193,343,83,0,0,0,0,1884-07-10,1896-09-26,1922,1
careyma01,20,2483,1551,2676,423,159,70,698,0,0,0,0,0,0,0,0,0,0,0,20,2428,339,6377,236,86,0,0,183,0,1910-10-03,1929-09-29,1976,1
doerrbo01,14,1871,1095,2051,382,89,224,610,0,0,0,0,0,0,0,0,0,0,0,14,1858,5742,4945,214,1510,0,0,155,0,1937-04-20,1951-09-07,,1
caldwmi01,14,483,11,34,7,0,0,62,14,481,1196,2616,139,132,220,951,7313,1033,601,14,481,506,120,16,39,0,0,7313,0,1971-09-04,1984-09-25,,0
evansdw01,20,2638,1481,2473,490,74,389,1717,0,0,0,0,0,0,0,0,0,0,0,19,2317,230,5519,79,154,0,0,58714,0,1972-09-16,1991-10-06,,0
fernaal01,10,270,7,22,8,0,3,37,10,267,817,1721,108,90,194,1270,5355,741,559,10,267,299,127,15,33,0,0,5355,0,1990-08-02,2000-05-18,,0
wilheho01,21,1072,24,38,3,1,1,167,21,1072,773,1758,143,122,150,1613,6770,632,778,21,1072,374,114,12,17,0,0,5861,0,1952-04-18,1972-07-10,2002,1
doyleja01,17,1564,971,1806,315,64,26,132,0,0,0,0,0,0,0,0,0,0,0,17,1582,1489,11493,546,676,97,0,0,0,1889-08-27,1905-07-13,1958,0
pikeli01,10,425,433,637,119,53,20,54,0,0,0,0,0,0,0,0,0,0,0,10,445,340,823,262,41,0,0,0,0,1871-05-09,1887-07-28,1893,0
davalvi01,16,1480,513,1132,161,38,36,424,1,2,1,2,0,0,0,0,0,1,2,16,1126,82,2415,37,45,0,0,24813,0,1963-04-09,1980-10-06,,0
valenel01,10,894,380,881,169,15,123,462,0,0,0,0,0,0,0,0,0,0,0,10,856,85,1570,47,17,0,0,21158,0,1975-09-03,1985-10-02,,0
harrile01,18,1920,462,1058,161,21,37,339,1,1,0,0,0,0,0,1,3,0,0,18,1230,1438,1608,131,231,0,0,21627,0,1988-09-07,2005-10-02,,0
finlest01,19,2634,1459,2589,457,124,305,1328,1,1,0,0,0,0,0,0,3,0,1,19,2539,135,5796,72,38,0,0,63420,0,1989-04-03,2007-06-03,,0
greenha01,13,1417,1068,1655,386,73,336,863,0,0,0,0,0,0,0,0,0,0,0,12,1400,748,11120,126,981,0,0,623,0,1930-09-14,1947-09-18,1986,1
suttebr01,12,667,6,9,0,0,0,50,12,667,374,885,70,71,78,868,3163,332,312,12,667,148,90,9,9,0,0,3162,0,1976-05-09,1988-09-09,,1
tanneje01,15,506,189,361,55,23,5,3,15,358,1195,2787,197,116,40,940,8251,852,477,15,445,851,267,61,31,0,0,0,0,1894-06-17,1911-04-12,1956,0
newsobo01,20,614,87,254,28,3,1,267,20,605,1917,3793,213,224,206,2099,11363,1673,1738,20,605,535,114,28,32,0,2,85,2,1929-09-11,1953-09-17,1962,0
reichri01,11,997,391,864,109,24,116,672,0,0,0,0,0,0,0,0,0,0,0,10,895,55,1621,30,17,0,0,21780,0,1964-09-01,1974-04-09,,0
blairpa01,17,1999,797,1551,288,55,137,908,0,0,0,0,0,0,0,0,0,0,0,17,1944,117,4435,59,27,0,0,43539,0,1964-09-09,1980-06-20,2013,0
zahnge01,13,305,3,6,0,0,0,9,13,305,892,1982,111,110,149,707,5558,772,527,13,305,326,87,24,19,0,0,5558,0,1973-09-02,1985-08-14,,0
willimi02,11,628,2,3,0,0,1,4,11,628,325,549,47,60,50,668,2101,287,550,11,628,77,14,18,4,0,0,2101,0,1986-04-09,1997-05-10,,0
gagneer01,10,411,5,12,2,1,1,25,10,411,271,524,33,27,76,728,1959,251,229,10,411,65,39,1,4,0,0,1959,0,1999-09-07,2008-09-25,,0
camparo01,10,1247,641,1188,183,18,246,521,0,0,0,0,0,0,0,0,0,0,0,10,1215,572,6729,86,86,56,91,12392,95,1948-04-20,1957-09-29,1993,1
grantfr99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
beaumgi01,12,1474,962,1768,182,83,39,19,0,0,0,0,0,0,0,0,0,0,0,12,1417,168,2881,141,53,0,0,210,0,1899-04-21,1910-10-15,1956,0
granted01,10,992,400,844,79,30,5,181,0,0,0,0,0,0,0,0,0,0,0,10,903,1780,1187,197,139,0,0,0,0,1905-08-04,1915-10-06,1918,0
shockur01,13,414,89,167,23,3,1,213,13,414,1134,2722,187,118,128,986,8068,950,657,13,414,601,155,15,22,0,0,23,0,1916-04-24,1928-05-30,1928,0
hahnno01,8,244,65,129,18,10,2,0,8,243,822,1916,130,94,27,917,6088,574,381,8,245,447,109,55,16,0,0,0,0,1899-04-18,1906-06-07,1960,0
mckecbi01,11,846,319,713,86,33,8,199,0,0,0,0,0,0,0,0,0,0,0,11,796,1600,1626,156,197,0,0,0,0,1907-09-08,1920-09-28,1965,0
mayru01,16,542,12,42,9,0,0,164,16,541,1158,2332,152,157,200,1775,7925,1015,962,16,541,385,89,38,18,0,0,7925,0,1965-04-18,1983-09-21,,0
bumbral01,14,1518,787,1431,222,53,54,719,0,0,0,0,0,0,0,0,0,0,0,14,1260,70,3018,47,10,0,0,30401,0,1972-09-05,1985-10-05,,0
vaughmo01,12,1519,864,1627,272,10,330,1441,0,0,0,0,0,0,0,0,0,0,0,12,1312,709,11004,139,1122,0,0,33800,0,1991-06-27,2003-05-02,,0
gonzaju03,17,1704,1072,1954,392,25,442,1288,0,0,0,0,0,0,0,0,0,0,0,16,1326,92,2613,46,19,0,0,33654,0,1989-09-01,2005-05-31,,0
chesbja01,11,393,85,217,37,13,5,0,11,392,1209,2642,198,132,39,1265,8690,864,690,11,394,836,103,56,28,0,0,0,0,1899-07-12,1909-10-02,1931,1
stahlja01,9,989,408,902,151,87,31,7,0,0,0,0,0,0,0,0,0,0,0,8,967,510,8807,169,336,6,0,222,0,1903-04-20,1913-06-13,1922,0
wrighgl01,11,1130,588,1226,204,76,95,411,0,0,0,0,0,0,0,0,0,0,0,11,1085,3540,2257,360,707,0,0,287,0,1924-04-15,1935-06-05,1984,0
aloufe01,17,2090,987,2108,360,50,206,710,0,0,0,0,0,0,0,0,0,0,0,17,2013,322,6546,97,330,0,0,47758,0,1958-06-08,1974-04-24,,0
goltzda01,12,359,1,10,0,0,0,49,12,356,955,2112,113,109,151,1109,6140,841,649,12,356,287,152,21,26,0,0,6140,0,1972-07-18,1983-06-22,,0
clarkja01,18,2008,1123,1840,334,39,341,1456,0,0,0,0,0,0,0,0,0,0,0,17,1637,459,7235,105,510,0,0,41854,0,1975-09-12,1992-08-28,,0
wittbo01,16,442,2,9,3,0,1,25,16,434,1455,2502,142,157,252,1960,7412,1330,1379,16,434,294,148,30,28,0,0,7412,0,1986-04-10,2001-10-07,,0
sislege01,15,2055,1284,2812,425,164,102,327,7,24,36,91,5,6,0,63,333,29,52,15,2036,1573,18914,274,1472,0,0,0,0,1915-06-28,1930-09-22,1973,1
remseja01,10,578,366,574,69,39,8,131,0,0,0,0,0,0,0,0,0,0,0,10,580,88,1320,191,23,0,0,0,0,1872-05-02,1884-10-15,,0
hickmji02,13,1421,518,1002,163,25,159,832,1,1,1,2,0,0,1,0,6,1,0,13,1258,392,3947,76,243,0,0,27463,0,1962-04-14,1974-07-14,2016,0
oglivbe01,16,1770,789,1626,278,34,237,866,0,0,0,0,0,0,0,0,0,0,0,16,1499,122,3430,77,54,0,0,37912,0,1971-09-04,1986-10-05,,0
matthga01,16,2052,1095,2032,319,52,241,1134,0,0,0,0,0,0,0,0,0,0,0,16,1895,135,3262,112,17,0,0,47706,0,1972-09-06,1987-10-02,,0
vanceda01,16,443,68,146,23,1,7,287,16,443,1247,2811,197,140,132,2048,8904,1068,841,16,443,570,126,18,29,0,0,4,1,1915-04-16,1935-08-14,1961,1
klingjo01,13,1281,480,1163,183,61,20,125,0,0,0,0,0,0,0,0,0,0,0,13,1225,1594,5684,219,135,130,19,513,20,1900-09-11,1913-09-21,1947,0
robinwi01,17,1371,637,1388,212,51,18,178,0,0,0,0,0,0,0,0,0,0,0,17,1356,1467,5408,434,132,491,0,0,0,1886-04-19,1902-09-29,1934,0
knabeot01,11,1278,572,1103,178,48,8,191,0,0,0,0,0,0,0,0,0,0,0,11,1252,3595,2755,290,485,0,0,0,0,1905-10-03,1916-09-25,1961,0
crowdal01,11,408,67,166,18,5,0,77,11,407,1218,2480,168,117,138,813,7111,1083,809,11,407,391,58,7,22,0,0,78,0,1926-07-24,1936-06-22,1972,0
mancugu01,17,1478,392,1203,200,16,53,270,0,0,0,0,0,0,0,0,0,0,0,17,1376,814,5708,148,104,73,8,393,2,1928-04-30,1945-09-11,1984,0
sainjo01,11,440,70,192,29,4,3,21,11,418,956,2172,141,118,182,925,6469,833,625,11,418,375,129,19,18,0,0,473,2,1942-04-17,1955-07-15,2006,0
blackew01,10,238,31,77,12,1,1,73,10,237,566,1154,82,78,68,843,3978,488,565,10,237,312,46,19,20,0,0,27,1,1942-04-21,1955-04-18,1996,0
nixonot01,17,1733,891,1405,147,27,11,707,0,0,0,0,0,0,0,0,0,0,0,17,1549,57,3358,36,10,0,0,34334,0,1983-09-09,1999-10-03,,0
percitr01,14,712,0,0,0,0,0,5,14,712,274,487,35,43,86,791,2155,253,307,14,712,23,29,2,1,0,0,2155,0,1995-04-26,2009-05-21,,0
hubbeca01,16,541,96,250,30,2,4,172,16,541,1398,3501,257,156,230,1709,10922,1198,737,16,541,833,158,35,56,0,2,151,0,1928-07-26,1943-08-24,1988,1
veachbo01,14,1823,953,2063,393,147,64,367,1,1,1,2,0,0,0,0,6,1,2,14,1741,207,3754,150,42,0,0,0,0,1912-09-06,1925-10-02,1945,0
bluegos01,18,1884,888,1763,278,67,43,529,0,0,0,0,0,0,0,0,0,0,0,18,1835,3979,2290,253,455,0,0,456,0,1922-04-24,1939-07-13,1985,0
lucasre01,16,907,155,404,61,13,3,133,15,396,1198,2736,157,135,136,602,7626,1051,455,16,414,550,125,16,39,0,0,0,0,1923-04-19,1938-10-01,1986,0
lavagco01,10,1051,488,947,184,37,40,246,0,0,0,0,0,0,0,0,0,0,0,10,951,1942,1366,197,237,0,0,102,0,1934-04-17,1947-09-28,1990,0
bladera01,10,775,469,727,133,51,50,315,0,0,0,0,0,0,0,0,0,0,0,10,651,90,1349,59,13,0,0,66,0,1922-08-19,1932-09-25,1979,0
wittmi01,12,344,0,0,0,0,0,0,12,344,1019,2081,118,116,186,1384,6387,905,717,12,344,303,149,23,21,0,0,6387,0,1981-04-11,1993-06-17,,0
welchbo01,17,537,26,88,7,1,2,175,17,523,1338,2952,214,149,272,2010,9424,1216,1058,17,524,402,247,27,30,0,0,9427,0,1978-06-20,1994-08-11,2014,0
gaettga01,20,2532,1141,2302,446,40,365,1622,3,3,2,5,0,0,1,1,7,2,1,19,2478,4667,2628,238,552,0,0,61378,0,1981-09-20,2000-04-12,,0
sweenmi01,16,1455,759,1541,325,5,215,613,0,0,0,0,0,0,0,0,0,0,0,15,789,515,6015,70,552,16,54,19539,94,1995-09-04,2010-10-03,,0
wanerll01,18,1997,1206,2465,282,119,27,173,0,0,0,0,0,0,0,0,0,0,0,18,1825,158,4872,89,31,0,0,104,0,1927-04-12,1945-09-16,1982,1
youngpe01,10,730,274,645,128,34,32,312,0,0,0,0,0,0,0,0,0,0,0,10,670,1984,1503,140,341,0,0,0,0,1933-04-25,1945-09-30,1962,0
portebo01,12,322,34,95,15,1,6,123,12,318,732,1571,87,97,113,572,4703,660,552,12,318,280,80,15,15,0,0,2367,0,1948-08-08,1959-09-21,1980,0
cashno01,17,2105,1052,1834,241,41,379,1101,0,0,0,0,0,0,0,0,0,0,0,17,1966,1327,15269,133,1352,0,0,49135,0,1958-06-18,1974-08-06,1986,0
stanlmi01,15,1527,645,1251,201,49,117,568,0,0,0,0,0,0,0,0,0,0,0,15,1494,343,3711,48,108,0,0,34411,0,1964-09-13,1978-09-28,,0
leibrch01,14,407,7,32,3,2,0,75,14,407,1093,2443,141,126,174,1155,7096,976,675,14,407,479,158,25,25,0,0,7096,0,1979-09-17,1993-09-21,,0
jonesja05,1,40,11,23,6,0,3,21,0,0,0,0,0,0,0,0,0,0,0,1,30,3,44,1,0,0,0,567,0,2003-07-23,2003-09-28,,0
walshed01,14,461,94,210,38,10,3,17,14,432,883,2353,197,126,23,1753,8938,599,623,14,438,1213,237,58,32,0,1,45,2,1904-05-07,1917-09-11,1959,1
seweljo01,14,1914,1145,2235,437,68,49,115,0,0,0,0,0,0,0,0,0,0,0,14,1886,5265,3288,415,780,0,0,291,0,1920-09-10,1933-09-24,1990,1
yastrca01,23,3325,1831,3443,649,59,456,1396,0,0,0,0,0,0,0,0,0,0,0,23,2892,780,10495,135,647,0,0,74321,0,1961-04-11,1983-10-02,,1
perryga01,22,789,48,142,17,0,6,369,22,779,2139,4957,315,266,400,3545,16095,1856,1382,22,779,879,350,38,58,0,0,16094,1,1962-04-14,1983-09-21,,1
gleaski01,22,1966,1020,1944,216,80,15,131,8,299,1511,2552,138,131,75,744,7168,1007,906,22,1969,5316,4235,672,608,0,0,0,0,1888-04-20,1912-08-27,1933,0
cranddo01,10,508,110,254,36,19,9,95,10,307,671,1545,103,62,53,612,4672,504,379,10,391,614,195,44,29,0,1,32,0,1908-04-24,1918-08-31,1951,0
ritchcl01,13,1679,710,1622,216,68,18,7,0,0,0,0,0,0,0,0,0,0,0,13,1675,4982,3847,440,623,0,0,210,0,1897-04-22,1909-06-24,1951,0
colemvi01,13,1399,865,1447,179,90,29,988,0,0,0,0,0,0,0,0,0,0,0,13,1338,112,2505,68,17,0,0,34578,0,1985-04-18,1997-04-14,,0
rogerke01,20,775,5,10,1,1,0,27,20,774,1759,3498,222,159,343,2002,10038,1588,1198,20,774,754,260,44,66,0,0,10038,0,1989-04-06,2008-09-14,,0
peckiro01,17,2031,1010,1892,260,75,49,614,0,0,0,0,0,0,0,0,0,0,0,17,2003,6403,3964,563,962,0,0,485,0,1910-09-15,1927-09-25,1977,0
moorete01,11,1310,722,1327,264,28,80,377,1,1,0,0,0,0,0,1,3,0,0,11,1209,120,3159,52,24,0,0,321,0,1935-04-16,1948-09-24,1995,0
whiteea01,17,549,107,264,23,7,4,216,17,542,2018,3922,219,185,192,1352,10721,1726,1433,17,543,705,166,47,31,0,0,27,0,1923-09-15,1939-09-30,1954,0
colavro01,14,1841,971,1730,283,21,374,880,2,2,0,1,1,0,0,2,17,0,5,14,1787,124,3407,74,31,0,0,46855,0,1955-09-10,1968-09-28,,0
edwarjo01,14,1474,431,1110,204,32,81,636,0,0,0,0,0,0,0,0,0,0,0,14,1395,704,8942,82,105,103,373,34136,580,1961-06-27,1974-10-02,,0
splitpa01,15,437,12,22,1,1,0,16,15,436,1256,2683,168,143,194,1068,7780,1094,790,15,436,456,125,15,51,0,0,7780,0,1970-09-23,1984-06-26,2011,0
hrbekke01,14,1771,913,1763,313,18,296,810,0,0,0,0,0,0,0,0,0,0,0,14,1634,1072,13938,87,1344,0,0,41628,0,1981-08-24,1994-08-10,,0
belleal01,12,1557,984,1740,391,21,387,976,0,0,0,0,0,0,0,0,0,0,0,12,1329,91,2676,70,18,0,0,34644,0,1989-07-15,2000-10-01,,0
wheatza01,19,2422,1293,2897,478,173,132,563,0,0,0,0,0,0,0,0,0,0,0,19,2349,232,5025,186,54,0,0,319,0,1909-09-11,1927-09-21,1972,1
manushe01,17,2013,1289,2526,491,160,110,346,0,0,0,0,0,0,0,0,0,0,0,17,1851,105,3852,83,26,0,0,123,0,1923-04-20,1939-05-22,1971,1
mccovwi01,22,2596,1233,2220,353,47,524,1555,0,0,0,0,0,0,0,0,0,0,0,22,2328,1243,17623,259,1409,0,0,56658,0,1959-07-30,1980-07-06,,1
lewisdu01,11,1477,620,1538,295,69,39,360,1,1,2,3,0,0,0,1,3,2,0,11,1452,212,2690,124,40,0,0,501,0,1910-04-16,1921-06-06,1979,0
southbi01,13,1204,668,1306,174,92,53,148,0,0,0,0,0,0,0,0,0,0,0,13,1126,135,2454,93,34,0,0,191,0,1913-08-04,1929-07-09,1969,0
smallro01,11,872,277,601,103,33,61,541,0,0,0,0,0,0,0,0,0,0,0,11,831,2308,1464,207,471,0,0,4109,0,1948-04-20,1958-04-21,2011,0
brownga01,13,1055,331,582,78,19,84,275,0,0,0,0,0,0,0,0,0,0,0,11,429,23,693,17,3,0,0,9640,0,1963-06-19,1975-09-26,2013,0
mcdanli01,21,988,19,56,11,0,3,159,21,987,934,2099,141,119,172,1361,6418,821,623,21,987,447,127,22,28,0,0,6420,0,1955-09-02,1975-09-27,,0
alomasa02,20,1426,537,1273,258,11,117,525,0,0,0,0,0,0,0,0,0,0,0,19,1374,479,8004,93,73,72,328,33176,758,1988-09-30,2007-09-30,,0
lloydpo99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
mageesh01,16,2089,1112,2170,425,166,83,359,0,0,0,0,0,0,0,0,0,0,0,16,2053,433,5135,168,115,0,0,0,0,1904-06-29,1919-09-27,1929,0
murrare01,11,1283,562,1184,172,97,37,203,0,0,0,0,0,0,0,0,0,0,0,11,1200,192,2028,119,30,3,0,518,0,1906-06-16,1917-10-03,1958,0
camniho01,11,328,42,92,6,1,1,128,11,328,861,1860,133,107,41,917,6266,642,658,11,328,488,63,31,8,0,1,10,1,1904-04-22,1915-05-03,1960,0
roberda01,9,810,369,823,118,45,47,262,0,0,0,0,0,0,0,0,0,0,0,9,733,72,1266,64,14,0,0,153,0,1912-06-05,1922-09-27,1970,0
pearsmo01,10,229,59,120,25,1,2,61,10,228,726,1411,104,61,83,731,4396,639,747,10,228,292,65,10,33,0,3,107,0,1932-04-22,1941-08-05,1978,0
stahlla01,10,734,168,402,58,19,36,358,0,0,0,0,0,0,0,0,0,0,0,10,484,56,992,15,25,0,0,10694,0,1964-09-11,1973-09-30,,0
brownla01,12,1130,331,803,108,13,47,414,0,0,0,0,0,0,0,0,0,0,0,12,1097,2585,1665,150,525,0,0,25736,0,1963-07-06,1974-09-29,,0
hoernjo01,14,498,2,7,1,0,1,33,14,498,220,528,39,35,51,415,1704,192,187,14,498,57,19,8,1,0,0,1705,0,1963-09-27,1977-08-05,1996,0
carrocl02,15,753,17,27,0,0,1,66,15,753,511,1320,100,75,68,703,4157,447,455,15,753,316,63,11,24,0,1,4157,0,1964-09-02,1978-10-01,,0
tekulke01,16,1059,8,10,0,0,0,62,16,1059,531,1314,94,91,63,793,4349,460,497,16,1060,328,94,13,17,0,0,4351,0,1974-05-20,1989-07-16,,0
rhoderi01,16,431,59,182,39,0,9,114,16,417,1146,2614,151,126,200,1427,7827,1039,805,16,417,389,174,6,23,0,0,7827,0,1974-07-05,1989-09-29,,0
darliro01,13,410,39,76,21,2,2,178,13,389,1159,2278,137,119,244,1617,7188,1031,924,13,389,400,180,37,37,0,0,7188,0,1983-09-06,1995-08-15,,0
francjo01,21,1134,2,3,0,0,0,14,21,1134,469,1177,92,87,81,985,3780,403,498,21,1134,238,65,11,14,0,0,3780,0,1984-04-24,2005-07-01,,0
sandere02,17,1841,1061,1709,349,60,312,1693,0,0,0,0,0,0,0,0,0,0,0,17,1740,105,3466,70,19,0,0,43459,0,1991-08-22,2007-07-29,,0
maricju01,16,477,73,202,29,2,4,271,16,473,1331,3159,243,143,322,2313,10558,1128,711,16,473,581,294,47,28,0,1,10557,0,1960-07-19,1975-04-16,,1
eckerde01,24,1101,9,24,3,0,3,85,24,1099,1394,3111,198,174,350,2423,9965,1290,741,24,1099,368,211,31,20,0,0,9965,0,1975-04-12,1998-09-26,,1
richaha01,14,1346,1132,1701,308,128,71,454,2,5,10,16,3,0,1,6,48,7,13,14,1355,2529,3236,552,268,17,0,0,0,1879-05-01,1892-09-10,1931,0
jordati01,7,540,220,474,74,24,32,2,0,0,0,0,0,0,0,0,0,0,0,6,518,228,5134,112,208,0,0,0,0,1901-08-10,1910-05-02,1949,0
woodwi01,17,651,11,27,2,0,0,189,17,651,1130,2582,164,156,209,1411,8052,965,724,17,651,523,84,14,26,0,0,8053,0,1961-06-30,1978-08-22,,0
fairlro01,21,2462,938,1925,310,33,217,883,0,0,0,0,0,0,0,0,0,0,0,21,2273,773,10785,123,867,0,0,50579,0,1958-09-09,1978-09-23,,0
candejo01,19,609,39,105,20,3,1,169,19,606,1057,2432,179,124,250,1702,7680,946,603,19,606,341,58,11,16,0,0,7680,0,1975-06-08,1993-07-07,,0
gehrich01,19,2343,1786,2865,578,146,185,373,0,0,0,0,0,0,0,0,0,0,0,19,2241,7160,5496,313,1459,0,0,540,0,1924-09-22,1942-09-27,1993,1
winfida01,22,2999,1680,3131,545,89,467,1702,0,0,0,0,0,0,0,0,0,0,0,21,2498,170,5048,95,38,0,0,64968,0,1973-06-19,1995-10-01,,1
smithoz01,19,2615,1271,2494,403,71,29,598,0,0,0,0,0,0,0,0,0,0,0,19,2551,8476,4316,283,1610,0,0,66399,0,1978-04-07,1996-09-29,,1
hillpe99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
cissebi01,9,956,516,990,173,43,29,250,0,0,0,0,0,0,0,0,0,0,0,9,956,2948,2201,272,535,0,0,0,0,1928-04-11,1938-09-25,1949,0
mostijo01,10,972,618,1054,209,82,23,336,0,0,0,0,0,0,0,0,0,0,0,10,923,137,2588,85,31,0,0,0,0,1918-06-20,1929-05-19,1970,0
blassst01,10,301,42,94,7,3,1,145,10,288,754,1591,106,77,135,925,4914,658,609,10,289,259,141,16,19,0,0,4915,0,1964-05-10,1974-04-17,,0
maxvida01,14,1452,304,756,80,25,6,551,0,0,0,0,0,0,0,0,0,0,0,14,1430,3740,2020,153,731,0,0,30303,0,1962-06-10,1975-09-28,,0
johnsal01,13,1322,550,1331,180,33,78,626,0,0,0,0,0,0,0,0,0,0,0,13,1000,61,1641,84,9,0,0,24340,0,1964-07-25,1976-10-01,2015,0
jonescl01,13,1233,579,1219,190,33,95,711,0,0,0,0,0,0,0,0,0,0,0,13,1167,84,2319,53,22,0,0,29263,0,1963-09-14,1976-05-01,,0
hillejo01,15,551,2,11,1,0,0,34,15,550,442,1047,88,76,110,1038,3742,394,539,15,550,136,46,8,5,0,0,3742,0,1965-09-06,1980-05-27,,0
russebi01,18,2230,810,1983,298,60,46,682,0,0,0,0,0,0,0,0,0,0,0,18,2162,5872,3182,365,967,0,0,52497,0,1969-04-07,1986-10-01,,0
becklja01,20,2386,1600,2930,473,243,86,270,1,1,8,9,0,1,0,2,12,3,1,20,2385,1318,23721,482,1326,0,0,0,0,1888-06-20,1907-06-15,1918,1
hodgegi01,18,2110,1120,1956,297,49,375,1159,0,0,0,0,0,0,0,0,0,0,0,18,2122,1390,16048,147,1663,4,0,27722,0,1943-10-03,1963-05-05,1972,0
tovarce01,12,1496,838,1553,253,56,46,412,1,1,0,0,0,0,0,1,3,0,1,12,1476,1044,2705,124,174,0,0,33932,0,1965-04-12,1976-09-29,1994,0
rojasco01,16,1827,716,1664,254,25,54,490,1,1,0,1,0,0,0,0,3,0,0,16,1743,3971,3471,134,972,1,0,41301,1,1962-04-10,1977-10-01,,0
bahnsst01,16,576,22,56,8,2,1,225,16,575,1127,2441,146,149,223,1360,7591,1013,925,16,575,415,154,35,26,0,0,7590,0,1966-09-09,1982-10-02,,0
coopece01,17,1921,1017,2212,421,47,242,926,0,0,0,0,0,0,0,0,0,0,0,16,1499,1019,13581,126,1366,0,0,39011,0,1971-09-08,1987-07-12,,0
johnsho01,14,1542,763,1230,247,22,228,1061,0,0,0,0,0,0,0,0,0,0,0,14,1542,2156,1283,218,252,0,0,34931,0,1982-04-14,1995-10-01,,0
cartejo01,16,2218,1185,2214,437,53,402,1407,0,0,0,0,0,0,0,0,0,0,0,16,2069,285,5961,121,222,0,0,51481,0,1983-07-30,1998-09-28,,0
clarkwi02,15,2007,1206,2215,448,48,289,1209,0,0,0,0,0,0,0,0,0,0,0,15,1920,1320,16965,139,1602,0,0,49561,0,1986-04-08,2000-10-01,,0
kendaja01,15,2097,1031,2206,395,35,75,695,0,0,0,0,0,0,0,0,0,0,0,15,2066,995,13142,150,148,104,495,53399,1222,1996-04-01,2010-08-30,,0
